MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),EARTH Rx(km)[J2000-EARTH],EARTH Ry(km)[J2000-EARTH],EARTH Rz(km)[J2000-EARTH],EARTH Vx(km/s)[J2000-EARTH],EARTH Vy(km/s)[J2000-EARTH],EARTH Vz(km/s)[J2000-EARTH],MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH],MOON Vx(km/s)[J2000-EARTH],MOON Vy(km/s)[J2000-EARTH],MOON Vz(km/s)[J2000-EARTH]
8461.543189,-349000,-113000.0,-65000.0,0.572,0.149,-0.0634,22000,0,0,0,0,0,0,-336000,-192000.0,-96400.0,0.561,-0.706,-0.393
8462.543189,-349000,-113000.0,-65000.0,0.572,0.149,-0.0633,22000,0,0,0,0,0,0,-336000,-192000.0,-96400.0,0.561,-0.706,-0.393
8463.543189,-349000,-113000.0,-65000.0,0.572,0.149,-0.0633,22000,0,0,0,0,0,0,-336000,-192000.0,-96400.0,0.562,-0.706,-0.393
8464.543189,-349000,-113000.0,-65000.0,0.572,0.149,-0.0633,22000,0,0,0,0,0,0,-336000,-192000.0,-96400.0,0.562,-0.706,-0.393
8465.543189,-349000,-113000.0,-65000.0,0.572,0.149,-0.0633,22000,0,0,0,0,0,0,-336000,-192000.0,-96500.0,0.562,-0.706,-0.393
8466.543189,-349000,-113000.0,-65000.0,0.573,0.149,-0.0633,22000,0,0,0,0,0,0,-336000,-192000.0,-96500.0,0.562,-0.706,-0.393
8467.543189,-349000,-113000.0,-65000.0,0.573,0.149,-0.0633,22000,0,0,0,0,0,0,-336000,-192000.0,-96500.0,0.562,-0.705,-0.393
8468.543189,-349000,-113000.0,-65000.0,0.573,0.149,-0.0633,22000,0,0,0,0,0,0,-336000,-192000.0,-96500.0,0.562,-0.705,-0.393
8469.543189,-349000,-113000.0,-65000.0,0.573,0.149,-0.0632,22000,0,0,0,0,0,0,-336000,-192000.0,-96600.0,0.562,-0.705,-0.393
8470.543189,-349000,-113000.0,-65000.0,0.573,0.149,-0.0632,22000,0,0,0,0,0,0,-336000,-192000.0,-96600.0,0.562,-0.705,-0.393
8471.543189,-349000,-113000.0,-65000.0,0.573,0.149,-0.0632,22000,0,0,0,0,0,0,-336000,-192000.0,-96600.0,0.563,-0.705,-0.393
8472.543189,-349000,-113000.0,-65100.0,0.574,0.149,-0.0632,22000,0,0,0,0,0,0,-336000,-192000.0,-96600.0,0.563,-0.705,-0.393
8473.543189,-349000,-113000.0,-65100.0,0.574,0.149,-0.0632,22000,0,0,0,0,0,0,-336000,-192000.0,-96700.0,0.563,-0.705,-0.393
8474.543189,-349000,-113000.0,-65100.0,0.574,0.149,-0.0632,22000,0,0,0,0,0,0,-336000,-192000.0,-96700.0,0.563,-0.705,-0.393
8475.543189,-349000,-113000.0,-65100.0,0.574,0.149,-0.0631,22000,0,0,0,0,0,0,-336000,-193000.0,-96700.0,0.563,-0.705,-0.393
8476.543189,-349000,-113000.0,-65100.0,0.574,0.149,-0.0631,22000,0,0,0,0,0,0,-336000,-193000.0,-96700.0,0.563,-0.705,-0.393
8477.543189,-349000,-113000.0,-65100.0,0.575,0.149,-0.0631,22000,0,0,0,0,0,0,-336000,-193000.0,-96800.0,0.563,-0.705,-0.393
8478.543189,-348000,-113000.0,-65100.0,0.575,0.149,-0.0631,22000,0,0,0,0,0,0,-336000,-193000.0,-96800.0,0.563,-0.705,-0.393
8479.543189,-348000,-113000.0,-65100.0,0.575,0.149,-0.0631,22000,0,0,0,0,0,0,-336000,-193000.0,-96800.0,0.564,-0.705,-0.393
8480.543189,-348000,-113000.0,-65100.0,0.575,0.149,-0.0631,22000,0,0,0,0,0,0,-335000,-193000.0,-96800.0,0.564,-0.705,-0.393
8481.543189,-348000,-113000.0,-65100.0,0.575,0.149,-0.063,22000,0,0,0,0,0,0,-335000,-193000.0,-96800.0,0.564,-0.704,-0.393
8482.543189,-348000,-113000.0,-65100.0,0.575,0.149,-0.063,22000,0,0,0,0,0,0,-335000,-193000.0,-96900.0,0.564,-0.704,-0.393
8483.543189,-348000,-113000.0,-65100.0,0.576,0.149,-0.063,22000,0,0,0,0,0,0,-335000,-193000.0,-96900.0,0.564,-0.704,-0.393
8484.543189,-348000,-113000.0,-65100.0,0.576,0.149,-0.063,22000,0,0,0,0,0,0,-335000,-193000.0,-96900.0,0.564,-0.704,-0.393
8485.543189,-348000,-113000.0,-65100.0,0.576,0.149,-0.063,22000,0,0,0,0,0,0,-335000,-193000.0,-96900.0,0.564,-0.704,-0.393
8486.543189,-348000,-113000.0,-65100.0,0.576,0.149,-0.063,22000,0,0,0,0,0,0,-335000,-193000.0,-97000.0,0.565,-0.704,-0.393
8487.543189,-348000,-113000.0,-65100.0,0.576,0.149,-0.0629,22000,0,0,0,0,0,0,-335000,-193000.0,-97000.0,0.565,-0.704,-0.392
8488.543189,-348000,-113000.0,-65100.0,0.576,0.149,-0.0629,22000,0,0,0,0,0,0,-335000,-193000.0,-97000.0,0.565,-0.704,-0.392
8489.543189,-348000,-113000.0,-65100.0,0.577,0.149,-0.0629,22000,0,0,0,0,0,0,-335000,-193000.0,-97000.0,0.565,-0.704,-0.392
8490.543189,-348000,-113000.0,-65100.0,0.577,0.149,-0.0629,22000,0,0,0,0,0,0,-335000,-193000.0,-97100.0,0.565,-0.704,-0.392
8491.543189,-348000,-113000.0,-65100.0,0.577,0.149,-0.0629,22000,0,0,0,0,0,0,-335000,-193000.0,-97100.0,0.565,-0.704,-0.392
8492.543189,-348000,-113000.0,-65100.0,0.577,0.149,-0.0629,22000,0,0,0,0,0,0,-335000,-193000.0,-97100.0,0.565,-0.704,-0.392
8493.543189,-348000,-113000.0,-65100.0,0.577,0.149,-0.0628,22000,0,0,0,0,0,0,-335000,-193000.0,-97100.0,0.565,-0.704,-0.392
8494.543189,-348000,-113000.0,-65100.0,0.577,0.149,-0.0628,22000,0,0,0,0,0,0,-335000,-193000.0,-97200.0,0.566,-0.704,-0.392
8495.543189,-348000,-113000.0,-65100.0,0.578,0.149,-0.0628,22000,0,0,0,0,0,0,-335000,-193000.0,-97200.0,0.566,-0.703,-0.392
8496.543189,-348000,-113000.0,-65100.0,0.578,0.149,-0.0628,22000,0,0,0,0,0,0,-335000,-193000.0,-97200.0,0.566,-0.703,-0.392
8497.543189,-348000,-113000.0,-65100.0,0.578,0.149,-0.0628,22000,0,0,0,0,0,0,-335000,-193000.0,-97200.0,0.566,-0.703,-0.392
8498.543189,-348000,-113000.0,-65200.0,0.578,0.149,-0.0628,22000,0,0,0,0,0,0,-335000,-193000.0,-97200.0,0.566,-0.703,-0.392
8499.543189,-348000,-113000.0,-65200.0,0.578,0.149,-0.0627,22000,0,0,0,0,0,0,-335000,-194000.0,-97300.0,0.566,-0.703,-0.392
8500.543189,-348000,-113000.0,-65200.0,0.578,0.149,-0.0627,22000,0,0,0,0,0,0,-335000,-194000.0,-97300.0,0.566,-0.703,-0.392
8501.543189,-348000,-113000.0,-65200.0,0.579,0.149,-0.0627,22000,0,0,0,0,0,0,-335000,-194000.0,-97300.0,0.566,-0.703,-0.392
8502.543189,-348000,-113000.0,-65200.0,0.579,0.149,-0.0627,22000,0,0,0,0,0,0,-335000,-194000.0,-97300.0,0.567,-0.703,-0.392
8503.543189,-348000,-113000.0,-65200.0,0.579,0.149,-0.0627,22000,0,0,0,0,0,0,-335000,-194000.0,-97400.0,0.567,-0.703,-0.392
8504.543189,-348000,-113000.0,-65200.0,0.579,0.149,-0.0627,22000,0,0,0,0,0,0,-335000,-194000.0,-97400.0,0.567,-0.703,-0.392
8505.543189,-348000,-113000.0,-65200.0,0.579,0.149,-0.0626,22000,0,0,0,0,0,0,-335000,-194000.0,-97400.0,0.567,-0.703,-0.392
8506.543189,-348000,-113000.0,-65200.0,0.579,0.149,-0.0626,22000,0,0,0,0,0,0,-335000,-194000.0,-97400.0,0.567,-0.703,-0.392
8507.543189,-347000,-113000.0,-65200.0,0.58,0.149,-0.0626,22000,0,0,0,0,0,0,-335000,-194000.0,-97500.0,0.567,-0.703,-0.392
8508.543189,-347000,-113000.0,-65200.0,0.58,0.149,-0.0626,22000,0,0,0,0,0,0,-335000,-194000.0,-97500.0,0.567,-0.702,-0.392
8509.543189,-347000,-113000.0,-65200.0,0.58,0.15,-0.0626,22000,0,0,0,0,0,0,-334000,-194000.0,-97500.0,0.567,-0.702,-0.392
8510.543189,-347000,-113000.0,-65200.0,0.58,0.15,-0.0626,22000,0,0,0,0,0,0,-334000,-194000.0,-97500.0,0.568,-0.702,-0.392
8511.543189,-347000,-113000.0,-65200.0,0.58,0.15,-0.0625,22000,0,0,0,0,0,0,-334000,-194000.0,-97600.0,0.568,-0.702,-0.392
8512.543189,-347000,-113000.0,-65200.0,0.58,0.15,-0.0625,22000,0,0,0,0,0,0,-334000,-194000.0,-97600.0,0.568,-0.702,-0.392
8513.543189,-347000,-113000.0,-65200.0,0.581,0.15,-0.0625,22000,0,0,0,0,0,0,-334000,-194000.0,-97600.0,0.568,-0.702,-0.392
8514.543189,-347000,-113000.0,-65200.0,0.581,0.15,-0.0625,22000,0,0,0,0,0,0,-334000,-194000.0,-97600.0,0.568,-0.702,-0.392
8515.543189,-347000,-113000.0,-65200.0,0.581,0.15,-0.0625,22000,0,0,0,0,0,0,-334000,-194000.0,-97600.0,0.568,-0.702,-0.391
8516.543189,-347000,-113000.0,-65200.0,0.581,0.15,-0.0625,22000,0,0,0,0,0,0,-334000,-194000.0,-97700.0,0.568,-0.702,-0.391
8517.543189,-347000,-113000.0,-65200.0,0.581,0.15,-0.0624,22000,0,0,0,0,0,0,-334000,-194000.0,-97700.0,0.568,-0.702,-0.391
8518.543189,-347000,-113000.0,-65200.0,0.581,0.15,-0.0624,22000,0,0,0,0,0,0,-334000,-194000.0,-97700.0,0.569,-0.702,-0.391
8519.543189,-347000,-113000.0,-65200.0,0.582,0.15,-0.0624,22000,0,0,0,0,0,0,-334000,-194000.0,-97700.0,0.569,-0.702,-0.391
8520.543189,-347000,-113000.0,-65200.0,0.582,0.15,-0.0624,22000,0,0,0,0,0,0,-334000,-194000.0,-97800.0,0.569,-0.702,-0.391
8521.543189,-347000,-112000.0,-65200.0,0.582,0.15,-0.0624,22000,0,0,0,0,0,0,-334000,-194000.0,-97800.0,0.569,-0.702,-0.391
8522.543189,-347000,-112000.0,-65200.0,0.582,0.15,-0.0624,22000,0,0,0,0,0,0,-334000,-195000.0,-97800.0,0.569,-0.701,-0.391
8523.543189,-347000,-112000.0,-65200.0,0.582,0.15,-0.0623,22000,0,0,0,0,0,0,-334000,-195000.0,-97800.0,0.569,-0.701,-0.391
8524.543189,-347000,-112000.0,-65200.0,0.583,0.15,-0.0623,22000,0,0,0,0,0,0,-334000,-195000.0,-97900.0,0.569,-0.701,-0.391
8525.543189,-347000,-112000.0,-65300.0,0.583,0.15,-0.0623,22000,0,0,0,0,0,0,-334000,-195000.0,-97900.0,0.57,-0.701,-0.391
8526.543189,-347000,-112000.0,-65300.0,0.583,0.15,-0.0623,22000,0,0,0,0,0,0,-334000,-195000.0,-97900.0,0.57,-0.701,-0.391
8527.543189,-347000,-112000.0,-65300.0,0.583,0.15,-0.0623,22000,0,0,0,0,0,0,-334000,-195000.0,-97900.0,0.57,-0.701,-0.391
8528.543189,-347000,-112000.0,-65300.0,0.583,0.15,-0.0623,22000,0,0,0,0,0,0,-334000,-195000.0,-98000.0,0.57,-0.701,-0.391
8529.543189,-347000,-112000.0,-65300.0,0.583,0.15,-0.0622,22000,0,0,0,0,0,0,-334000,-195000.0,-98000.0,0.57,-0.701,-0.391
8530.543189,-347000,-112000.0,-65300.0,0.584,0.15,-0.0622,22000,0,0,0,0,0,0,-334000,-195000.0,-98000.0,0.57,-0.701,-0.391
8531.543189,-347000,-112000.0,-65300.0,0.584,0.15,-0.0622,22000,0,0,0,0,0,0,-334000,-195000.0,-98000.0,0.57,-0.701,-0.391
8532.543189,-347000,-112000.0,-65300.0,0.584,0.15,-0.0622,22000,0,0,0,0,0,0,-334000,-195000.0,-98000.0,0.57,-0.701,-0.391
8533.543189,-347000,-112000.0,-65300.0,0.584,0.15,-0.0622,22000,0,0,0,0,0,0,-334000,-195000.0,-98100.0,0.571,-0.701,-0.391
8534.543189,-347000,-112000.0,-65300.0,0.584,0.15,-0.0621,22000,0,0,0,0,0,0,-334000,-195000.0,-98100.0,0.571,-0.701,-0.391
8535.543189,-346000,-112000.0,-65300.0,0.584,0.15,-0.0621,22000,0,0,0,0,0,0,-334000,-195000.0,-98100.0,0.571,-0.701,-0.391
8536.543189,-346000,-112000.0,-65300.0,0.585,0.15,-0.0621,22000,0,0,0,0,0,0,-334000,-195000.0,-98100.0,0.571,-0.7,-0.391
8537.543189,-346000,-112000.0,-65300.0,0.585,0.15,-0.0621,22000,0,0,0,0,0,0,-334000,-195000.0,-98200.0,0.571,-0.7,-0.391
8538.543189,-346000,-112000.0,-65300.0,0.585,0.15,-0.0621,22000,0,0,0,0,0,0,-334000,-195000.0,-98200.0,0.571,-0.7,-0.391
8539.543189,-346000,-112000.0,-65300.0,0.585,0.15,-0.0621,22000,0,0,0,0,0,0,-333000,-195000.0,-98200.0,0.571,-0.7,-0.391
8540.543189,-346000,-112000.0,-65300.0,0.585,0.15,-0.062,22000,0,0,0,0,0,0,-333000,-195000.0,-98200.0,0.571,-0.7,-0.391
8541.543189,-346000,-112000.0,-65300.0,0.585,0.15,-0.062,22000,0,0,0,0,0,0,-333000,-195000.0,-98300.0,0.572,-0.7,-0.391
8542.543189,-346000,-112000.0,-65300.0,0.586,0.15,-0.062,22000,0,0,0,0,0,0,-333000,-195000.0,-98300.0,0.572,-0.7,-0.39
8543.543189,-346000,-112000.0,-65300.0,0.586,0.15,-0.062,22000,0,0,0,0,0,0,-333000,-195000.0,-98300.0,0.572,-0.7,-0.39
8544.543189,-346000,-112000.0,-65300.0,0.586,0.15,-0.062,22000,0,0,0,0,0,0,-333000,-195000.0,-98300.0,0.572,-0.7,-0.39
8545.543189,-346000,-112000.0,-65300.0,0.586,0.15,-0.062,22000,0,0,0,0,0,0,-333000,-195000.0,-98400.0,0.572,-0.7,-0.39
8546.543189,-346000,-112000.0,-65300.0,0.586,0.15,-0.0619,22000,0,0,0,0,0,0,-333000,-196000.0,-98400.0,0.572,-0.7,-0.39
8547.543189,-346000,-112000.0,-65300.0,0.586,0.15,-0.0619,22000,0,0,0,0,0,0,-333000,-196000.0,-98400.0,0.572,-0.7,-0.39
8548.543189,-346000,-112000.0,-65300.0,0.587,0.15,-0.0619,22000,0,0,0,0,0,0,-333000,-196000.0,-98400.0,0.572,-0.7,-0.39
8549.543189,-346000,-112000.0,-65300.0,0.587,0.15,-0.0619,22000,0,0,0,0,0,0,-333000,-196000.0,-98400.0,0.573,-0.699,-0.39
8550.543189,-346000,-112000.0,-65300.0,0.587,0.15,-0.0619,22000,0,0,0,0,0,0,-333000,-196000.0,-98500.0,0.573,-0.699,-0.39
8551.543189,-346000,-112000.0,-65300.0,0.587,0.15,-0.0618,22000,0,0,0,0,0,0,-333000,-196000.0,-98500.0,0.573,-0.699,-0.39
8552.543189,-346000,-112000.0,-65400.0,0.587,0.15,-0.0618,22000,0,0,0,0,0,0,-333000,-196000.0,-98500.0,0.573,-0.699,-0.39
8553.543189,-346000,-112000.0,-65400.0,0.587,0.15,-0.0618,22000,0,0,0,0,0,0,-333000,-196000.0,-98500.0,0.573,-0.699,-0.39
8554.543189,-346000,-112000.0,-65400.0,0.588,0.15,-0.0618,22000,0,0,0,0,0,0,-333000,-196000.0,-98600.0,0.573,-0.699,-0.39
8555.543189,-346000,-112000.0,-65400.0,0.588,0.15,-0.0618,22000,0,0,0,0,0,0,-333000,-196000.0,-98600.0,0.573,-0.699,-0.39
8556.543189,-346000,-112000.0,-65400.0,0.588,0.15,-0.0618,22000,0,0,0,0,0,0,-333000,-196000.0,-98600.0,0.573,-0.699,-0.39
8557.543189,-346000,-112000.0,-65400.0,0.588,0.15,-0.0617,22000,0,0,0,0,0,0,-333000,-196000.0,-98600.0,0.574,-0.699,-0.39
8558.543189,-346000,-112000.0,-65400.0,0.588,0.15,-0.0617,22000,0,0,0,0,0,0,-333000,-196000.0,-98700.0,0.574,-0.699,-0.39
8559.543189,-346000,-112000.0,-65400.0,0.589,0.15,-0.0617,22000,0,0,0,0,0,0,-333000,-196000.0,-98700.0,0.574,-0.699,-0.39
8560.543189,-346000,-112000.0,-65400.0,0.589,0.151,-0.0617,22000,0,0,0,0,0,0,-333000,-196000.0,-98700.0,0.574,-0.699,-0.39
8561.543189,-346000,-112000.0,-65400.0,0.589,0.151,-0.0617,22000,0,0,0,0,0,0,-333000,-196000.0,-98700.0,0.574,-0.699,-0.39
8562.543189,-346000,-112000.0,-65400.0,0.589,0.151,-0.0616,22000,0,0,0,0,0,0,-333000,-196000.0,-98800.0,0.574,-0.699,-0.39
8563.543189,-346000,-112000.0,-65400.0,0.589,0.151,-0.0616,22000,0,0,0,0,0,0,-333000,-196000.0,-98800.0,0.574,-0.698,-0.39
8564.543189,-345000,-112000.0,-65400.0,0.589,0.151,-0.0616,22000,0,0,0,0,0,0,-333000,-196000.0,-98800.0,0.575,-0.698,-0.39
8565.543189,-345000,-112000.0,-65400.0,0.59,0.151,-0.0616,22000,0,0,0,0,0,0,-333000,-196000.0,-98800.0,0.575,-0.698,-0.39
8566.543189,-345000,-112000.0,-65400.0,0.59,0.151,-0.0616,22000,0,0,0,0,0,0,-333000,-196000.0,-98800.0,0.575,-0.698,-0.39
8567.543189,-345000,-112000.0,-65400.0,0.59,0.151,-0.0615,22000,0,0,0,0,0,0,-333000,-196000.0,-98900.0,0.575,-0.698,-0.39
8568.543189,-345000,-112000.0,-65400.0,0.59,0.151,-0.0615,22000,0,0,0,0,0,0,-332000,-196000.0,-98900.0,0.575,-0.698,-0.389
8569.543189,-345000,-112000.0,-65400.0,0.59,0.151,-0.0615,22000,0,0,0,0,0,0,-332000,-196000.0,-98900.0,0.575,-0.698,-0.389
8570.543189,-345000,-112000.0,-65400.0,0.59,0.151,-0.0615,22000,0,0,0,0,0,0,-332000,-197000.0,-98900.0,0.575,-0.698,-0.389
8571.543189,-345000,-112000.0,-65400.0,0.591,0.151,-0.0615,22000,0,0,0,0,0,0,-332000,-197000.0,-99000.0,0.575,-0.698,-0.389
8572.543189,-345000,-112000.0,-65400.0,0.591,0.151,-0.0615,22000,0,0,0,0,0,0,-332000,-197000.0,-99000.0,0.576,-0.698,-0.389
8573.543189,-345000,-112000.0,-65400.0,0.591,0.151,-0.0614,22000,0,0,0,0,0,0,-332000,-197000.0,-99000.0,0.576,-0.698,-0.389
8574.543189,-345000,-112000.0,-65400.0,0.591,0.151,-0.0614,22000,0,0,0,0,0,0,-332000,-197000.0,-99000.0,0.576,-0.698,-0.389
8575.543189,-345000,-112000.0,-65400.0,0.591,0.151,-0.0614,22000,0,0,0,0,0,0,-332000,-197000.0,-99100.0,0.576,-0.698,-0.389
8576.543189,-345000,-112000.0,-65400.0,0.591,0.151,-0.0614,22000,0,0,0,0,0,0,-332000,-197000.0,-99100.0,0.576,-0.697,-0.389
8577.543189,-345000,-112000.0,-65400.0,0.592,0.151,-0.0614,22000,0,0,0,0,0,0,-332000,-197000.0,-99100.0,0.576,-0.697,-0.389
8578.543189,-345000,-112000.0,-65400.0,0.592,0.151,-0.0613,22000,0,0,0,0,0,0,-332000,-197000.0,-99100.0,0.576,-0.697,-0.389
8579.543189,-345000,-112000.0,-65500.0,0.592,0.151,-0.0613,22000,0,0,0,0,0,0,-332000,-197000.0,-99100.0,0.576,-0.697,-0.389
8580.543189,-345000,-112000.0,-65500.0,0.592,0.151,-0.0613,22000,0,0,0,0,0,0,-332000,-197000.0,-99200.0,0.577,-0.697,-0.389
8581.543189,-345000,-112000.0,-65500.0,0.592,0.151,-0.0613,22000,0,0,0,0,0,0,-332000,-197000.0,-99200.0,0.577,-0.697,-0.389
8582.543189,-345000,-112000.0,-65500.0,0.592,0.151,-0.0613,22000,0,0,0,0,0,0,-332000,-197000.0,-99200.0,0.577,-0.697,-0.389
8583.543189,-345000,-112000.0,-65500.0,0.593,0.151,-0.0612,22000,0,0,0,0,0,0,-332000,-197000.0,-99200.0,0.577,-0.697,-0.389
8584.543189,-345000,-112000.0,-65500.0,0.593,0.151,-0.0612,22000,0,0,0,0,0,0,-332000,-197000.0,-99300.0,0.577,-0.697,-0.389
8585.543189,-345000,-112000.0,-65500.0,0.593,0.151,-0.0612,22000,0,0,0,0,0,0,-332000,-197000.0,-99300.0,0.577,-0.697,-0.389
8586.543189,-345000,-112000.0,-65500.0,0.593,0.151,-0.0612,22000,0,0,0,0,0,0,-332000,-197000.0,-99300.0,0.577,-0.697,-0.389
8587.543189,-345000,-112000.0,-65500.0,0.593,0.151,-0.0612,22000,0,0,0,0,0,0,-332000,-197000.0,-99300.0,0.577,-0.697,-0.389
8588.543189,-345000,-112000.0,-65500.0,0.593,0.151,-0.0612,22000,0,0,0,0,0,0,-332000,-197000.0,-99400.0,0.578,-0.697,-0.389
8589.543189,-345000,-112000.0,-65500.0,0.594,0.151,-0.0611,22000,0,0,0,0,0,0,-332000,-197000.0,-99400.0,0.578,-0.697,-0.389
8590.543189,-345000,-112000.0,-65500.0,0.594,0.151,-0.0611,22000,0,0,0,0,0,0,-332000,-197000.0,-99400.0,0.578,-0.696,-0.389
8591.543189,-345000,-112000.0,-65500.0,0.594,0.151,-0.0611,22000,0,0,0,0,0,0,-332000,-197000.0,-99400.0,0.578,-0.696,-0.389
8592.543189,-344000,-112000.0,-65500.0,0.594,0.151,-0.0611,22000,0,0,0,0,0,0,-332000,-197000.0,-99500.0,0.578,-0.696,-0.389
8593.543189,-344000,-112000.0,-65500.0,0.594,0.151,-0.0611,22000,0,0,0,0,0,0,-332000,-197000.0,-99500.0,0.578,-0.696,-0.389
8594.543189,-344000,-112000.0,-65500.0,0.595,0.151,-0.061,22000,0,0,0,0,0,0,-332000,-198000.0,-99500.0,0.578,-0.696,-0.389
8595.543189,-344000,-112000.0,-65500.0,0.595,0.151,-0.061,22000,0,0,0,0,0,0,-332000,-198000.0,-99500.0,0.578,-0.696,-0.388
8596.543189,-344000,-112000.0,-65500.0,0.595,0.151,-0.061,22000,0,0,0,0,0,0,-332000,-198000.0,-99500.0,0.579,-0.696,-0.388
8597.543189,-344000,-112000.0,-65500.0,0.595,0.151,-0.061,22000,0,0,0,0,0,0,-331000,-198000.0,-99600.0,0.579,-0.696,-0.388
8598.543189,-344000,-112000.0,-65500.0,0.595,0.151,-0.061,22000,0,0,0,0,0,0,-331000,-198000.0,-99600.0,0.579,-0.696,-0.388
8599.543189,-344000,-112000.0,-65500.0,0.595,0.151,-0.0609,22000,0,0,0,0,0,0,-331000,-198000.0,-99600.0,0.579,-0.696,-0.388
8600.543189,-344000,-112000.0,-65500.0,0.596,0.151,-0.0609,22000,0,0,0,0,0,0,-331000,-198000.0,-99600.0,0.579,-0.696,-0.388
8601.543189,-344000,-112000.0,-65500.0,0.596,0.151,-0.0609,22000,0,0,0,0,0,0,-331000,-198000.0,-99700.0,0.579,-0.696,-0.388
8602.543189,-344000,-112000.0,-65500.0,0.596,0.151,-0.0609,22000,0,0,0,0,0,0,-331000,-198000.0,-99700.0,0.579,-0.696,-0.388
8603.543189,-344000,-112000.0,-65500.0,0.596,0.151,-0.0609,22000,0,0,0,0,0,0,-331000,-198000.0,-99700.0,0.579,-0.695,-0.388
8604.543189,-344000,-112000.0,-65500.0,0.596,0.151,-0.0608,22000,0,0,0,0,0,0,-331000,-198000.0,-99700.0,0.58,-0.695,-0.388
8605.543189,-344000,-112000.0,-65500.0,0.596,0.152,-0.0608,22000,0,0,0,0,0,0,-331000,-198000.0,-99800.0,0.58,-0.695,-0.388
8606.543189,-344000,-112000.0,-65600.0,0.597,0.152,-0.0608,22000,0,0,0,0,0,0,-331000,-198000.0,-99800.0,0.58,-0.695,-0.388
8607.543189,-344000,-112000.0,-65600.0,0.597,0.152,-0.0608,22000,0,0,0,0,0,0,-331000,-198000.0,-99800.0,0.58,-0.695,-0.388
8608.543189,-344000,-112000.0,-65600.0,0.597,0.152,-0.0608,22000,0,0,0,0,0,0,-331000,-198000.0,-99800.0,0.58,-0.695,-0.388
8609.543189,-344000,-112000.0,-65600.0,0.597,0.152,-0.0607,22000,0,0,0,0,0,0,-331000,-198000.0,-99800.0,0.58,-0.695,-0.388
8610.543189,-344000,-112000.0,-65600.0,0.597,0.152,-0.0607,22000,0,0,0,0,0,0,-331000,-198000.0,-99900.0,0.58,-0.695,-0.388
8611.543189,-344000,-112000.0,-65600.0,0.597,0.152,-0.0607,22000,0,0,0,0,0,0,-331000,-198000.0,-99900.0,0.58,-0.695,-0.388
8612.543189,-344000,-112000.0,-65600.0,0.598,0.152,-0.0607,22000,0,0,0,0,0,0,-331000,-198000.0,-99900.0,0.581,-0.695,-0.388
8613.543189,-344000,-112000.0,-65600.0,0.598,0.152,-0.0607,22000,0,0,0,0,0,0,-331000,-198000.0,-99900.0,0.581,-0.695,-0.388
8614.543189,-344000,-112000.0,-65600.0,0.598,0.152,-0.0606,22000,0,0,0,0,0,0,-331000,-198000.0,-100000.0,0.581,-0.695,-0.388
8615.543189,-344000,-112000.0,-65600.0,0.598,0.152,-0.0606,22000,0,0,0,0,0,0,-331000,-198000.0,-100000.0,0.581,-0.695,-0.388
8616.543189,-344000,-112000.0,-65600.0,0.598,0.152,-0.0606,22000,0,0,0,0,0,0,-331000,-198000.0,-100000.0,0.581,-0.694,-0.388
8617.543189,-344000,-112000.0,-65600.0,0.598,0.152,-0.0606,22000,0,0,0,0,0,0,-331000,-198000.0,-100000.0,0.581,-0.694,-0.388
8618.543189,-344000,-112000.0,-65600.0,0.599,0.152,-0.0606,22000,0,0,0,0,0,0,-331000,-199000.0,-100000.0,0.581,-0.694,-0.388
8619.543189,-344000,-112000.0,-65600.0,0.599,0.152,-0.0605,22000,0,0,0,0,0,0,-331000,-199000.0,-100000.0,0.582,-0.694,-0.388
8620.543189,-343000,-112000.0,-65600.0,0.599,0.152,-0.0605,22000,0,0,0,0,0,0,-331000,-199000.0,-100000.0,0.582,-0.694,-0.388
8621.543189,-343000,-112000.0,-65600.0,0.599,0.152,-0.0605,22000,0,0,0,0,0,0,-331000,-199000.0,-100000.0,0.582,-0.694,-0.388
8622.543189,-343000,-112000.0,-65600.0,0.599,0.152,-0.0605,22000,0,0,0,0,0,0,-331000,-199000.0,-100000.0,0.582,-0.694,-0.387
8623.543189,-343000,-112000.0,-65600.0,0.6,0.152,-0.0605,22000,0,0,0,0,0,0,-331000,-199000.0,-100000.0,0.582,-0.694,-0.387
8624.543189,-343000,-112000.0,-65600.0,0.6,0.152,-0.0604,22000,0,0,0,0,0,0,-331000,-199000.0,-100000.0,0.582,-0.694,-0.387
8625.543189,-343000,-112000.0,-65600.0,0.6,0.152,-0.0604,22000,0,0,0,0,0,0,-330000,-199000.0,-100000.0,0.582,-0.694,-0.387
8626.543189,-343000,-112000.0,-65600.0,0.6,0.152,-0.0604,22000,0,0,0,0,0,0,-330000,-199000.0,-100000.0,0.582,-0.694,-0.387
8627.543189,-343000,-112000.0,-65600.0,0.6,0.152,-0.0604,22000,0,0,0,0,0,0,-330000,-199000.0,-100000.0,0.583,-0.694,-0.387
8628.543189,-343000,-112000.0,-65600.0,0.6,0.152,-0.0604,22000,0,0,0,0,0,0,-330000,-199000.0,-100000.0,0.583,-0.694,-0.387
